order_id,order_date,ship_date,ship_mode,customer_id,segment,region,category,sub_category,sales,quantity,discount,profit
CMD-2024-14390,2025-05-07,2025-05-08,Standard Class,CUST-266,Corporate,Auvergne-Rhône-Alpes,Furniture,Bookcases,221.32,8,0.2,54.37
CMD-2024-14391,2025-11-10,2025-11-12,Standard Class,CUST-415,Home Office,Île-de-France,Office Supplies,Paper,125.0,2,0.3,-4.32
CMD-2024-14392,2024-02-08,2024-02-09,First Class,CUST-215,Consumer,Hauts-de-France,Office Supplies,Storage,751.42,1,0.5,-76.34
CMD-2024-14393,2025-01-03,2025-01-08,Second Class,CUST-597,Corporate,Auvergne-Rhône-Alpes,Technology,Phones,201.54,2,0.0,37.02
CMD-2024-14394,2024-05-30,2024-06-04,Same Day,CUST-247,Corporate,Nouvelle-Aquitaine,Furniture,Tables,625.98,2,0.7,-226.8
CMD-2024-14395,2024-04-20,2024-04-25,Standard Class,CUST-135,Consumer,Île-de-France,Furniture,Tables,16.68,5,0.0,6.21
CMD-2024-14396,2025-04-24,2025-04-28,Second Class,CUST-506,Corporate,Nouvelle-Aquitaine,Technology,Accessories,202.04,2,0.2,7.57
CMD-2024-14397,2025-03-11,2025-03-12,Second Class,CUST-484,Consumer,Auvergne-Rhône-Alpes,Technology,Copiers,292.85,4,0.1,69.39
CMD-2024-14398,2024-02-16,2024-02-17,Standard Class,CUST-510,Home Office,Hauts-de-France,Office Supplies,Art,315.7,8,0.3,-23.35
CMD-2024-14399,2025-07-28,2025-08-02,Second Class,CUST-407,Home Office,Hauts-de-France,Office Supplies,Binders,532.8,2,0.1,48.38
CMD-2024-14400,2024-12-31,2025-01-02,Same Day,CUST-741,Corporate,Île-de-France,Office Supplies,Envelopes,15.97,8,0.2,2.03
CMD-2024-14401,2024-03-09,2024-03-10,Same Day,CUST-339,Home Office,Hauts-de-France,Office Supplies,Paper,15.07,3,0.5,-1.47
CMD-2024-14402,2024-10-25,2024-10-29,Second Class,CUST-466,Consumer,Occitanie,Office Supplies,Envelopes,155.61,2,0.2,0.62
CMD-2024-14403,2024-10-22,2024-10-23,Standard Class,CUST-403,Corporate,Auvergne-Rhône-Alpes,Technology,Copiers,21.54,3,0.2,5.28
CMD-2024-14404,2024-07-21,2024-07-24,Second Class,CUST-716,Consumer,Hauts-de-France,Technology,Copiers,822.48,6,0.0,179.08
CMD-2024-14405,2024-03-01,2024-03-05,First Class,CUST-266,Home Office,Auvergne-Rhône-Alpes,Technology,Machines,70.24,2,0.0,13.06
CMD-2024-14406,2024-11-09,2024-11-11,Standard Class,CUST-653,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Binders,155.78,7,0.7,-65.3
CMD-2024-14407,2024-06-09,2024-06-13,Standard Class,CUST-400,Home Office,Occitanie,Office Supplies,Paper,28.88,6,0.2,0.6
CMD-2024-14408,2024-11-26,2024-11-30,Standard Class,CUST-304,Corporate,Île-de-France,Office Supplies,Storage,177.41,8,0.1,15.47
CMD-2024-14409,2025-06-11,2025-06-12,Same Day,CUST-294,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Storage,120.15,7,0.0,46.78
CMD-2024-14410,2024-12-03,2024-12-07,Standard Class,CUST-270,Corporate,Occitanie,Office Supplies,Envelopes,25.05,2,0.0,7.48
CMD-2024-14411,2025-08-28,2025-09-02,Standard Class,CUST-715,Home Office,Hauts-de-France,Office Supplies,Paper,104.79,4,0.0,27.93
CMD-2024-14412,2024-10-30,2024-11-03,Same Day,CUST-501,Home Office,Nouvelle-Aquitaine,Technology,Phones,124.26,7,0.1,42.89
CMD-2024-14413,2025-05-17,2025-05-18,Same Day,CUST-138,Corporate,Île-de-France,Office Supplies,Paper,1026.42,3,0.0,268.21
CMD-2024-14414,2025-10-11,2025-10-16,Same Day,CUST-745,Consumer,Nouvelle-Aquitaine,Furniture,Bookcases,66.27,8,0.0,13.26
CMD-2024-14415,2024-12-03,2024-12-05,Standard Class,CUST-351,Home Office,Occitanie,Technology,Copiers,188.13,6,0.1,26.75
CMD-2024-14416,2025-07-03,2025-07-06,Standard Class,CUST-781,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Envelopes,975.82,6,0.1,128.51
CMD-2024-14417,2025-09-30,2025-10-04,Same Day,CUST-382,Home Office,Occitanie,Office Supplies,Paper,360.47,3,0.0,108.0
CMD-2024-14418,2024-10-01,2024-10-06,Same Day,CUST-306,Corporate,Île-de-France,Technology,Accessories,1118.47,5,0.1,164.92
CMD-2024-14419,2024-06-12,2024-06-17,First Class,CUST-599,Home Office,Île-de-France,Technology,Accessories,774.3,2,0.5,-112.41
CMD-2024-14420,2025-03-18,2025-03-20,Same Day,CUST-242,Corporate,Hauts-de-France,Office Supplies,Paper,162.94,2,0.1,42.49
CMD-2024-14421,2024-11-14,2024-11-16,Second Class,CUST-118,Corporate,Occitanie,Furniture,Tables,277.23,4,0.3,31.38
CMD-2024-14422,2025-08-11,2025-08-14,First Class,CUST-675,Corporate,Île-de-France,Office Supplies,Paper,40.75,5,0.5,-3.54
CMD-2024-14423,2025-05-18,2025-05-21,Same Day,CUST-786,Home Office,Occitanie,Technology,Accessories,143.01,5,0.0,30.27
CMD-2024-14424,2025-11-16,2025-11-17,Same Day,CUST-119,Consumer,Hauts-de-France,Technology,Phones,379.23,7,0.0,70.07
CMD-2024-14425,2025-01-21,2025-01-24,Same Day,CUST-547,Consumer,Hauts-de-France,Technology,Phones,169.85,8,0.1,37.83
CMD-2024-14426,2025-08-25,2025-08-28,Same Day,CUST-325,Home Office,Occitanie,Technology,Machines,281.86,4,0.1,33.73
CMD-2024-14427,2025-11-21,2025-11-26,Second Class,CUST-200,Corporate,Île-de-France,Technology,Machines,316.28,6,0.0,55.5
CMD-2024-14428,2025-05-08,2025-05-12,Same Day,CUST-393,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Paper,79.31,3,0.0,24.44
CMD-2024-14429,2025-05-04,2025-05-08,Standard Class,CUST-649,Consumer,Auvergne-Rhône-Alpes,Furniture,Furnishings,473.71,6,0.1,74.86
CMD-2024-14430,2025-12-21,2025-12-24,First Class,CUST-164,Home Office,Hauts-de-France,Furniture,Bookcases,150.49,1,0.0,56.71
CMD-2024-14431,2024-03-13,2024-03-14,Same Day,CUST-598,Corporate,Île-de-France,Technology,Phones,66.91,4,0.5,-13.77
CMD-2024-14432,2025-05-23,2025-05-24,Standard Class,CUST-175,Consumer,Hauts-de-France,Technology,Phones,456.22,3,0.0,202.39
CMD-2024-14433,2025-01-24,2025-01-28,Second Class,CUST-734,Home Office,Hauts-de-France,Office Supplies,Paper,134.01,6,0.5,-9.71
CMD-2024-14434,2025-09-10,2025-09-12,First Class,CUST-224,Home Office,Hauts-de-France,Furniture,Chairs,320.26,6,0.0,53.58
CMD-2024-14435,2024-10-21,2024-10-26,Same Day,CUST-126,Corporate,Hauts-de-France,Office Supplies,Envelopes,189.71,5,0.0,57.42
CMD-2024-14436,2025-01-03,2025-01-06,First Class,CUST-714,Home Office,Occitanie,Furniture,Bookcases,120.83,4,0.0,38.52
CMD-2024-14437,2025-11-24,2025-11-29,Same Day,CUST-375,Corporate,Occitanie,Technology,Accessories,380.22,1,0.7,-103.2
CMD-2024-14438,2025-07-02,2025-07-05,Second Class,CUST-671,Consumer,Île-de-France,Furniture,Tables,208.2,2,0.0,62.32
CMD-2024-14439,2025-10-10,2025-10-13,Second Class,CUST-779,Home Office,Île-de-France,Technology,Accessories,123.95,4,0.1,25.41
CMD-2024-14440,2025-07-21,2025-07-25,First Class,CUST-182,Consumer,Nouvelle-Aquitaine,Office Supplies,Storage,40.54,8,0.3,-0.39
CMD-2024-14441,2024-07-05,2024-07-10,First Class,CUST-585,Corporate,Auvergne-Rhône-Alpes,Technology,Copiers,511.77,1,0.2,26.32
CMD-2024-14442,2025-03-20,2025-03-25,First Class,CUST-562,Corporate,Occitanie,Office Supplies,Storage,22.95,8,0.0,9.96
CMD-2024-14443,2025-07-23,2025-07-25,Second Class,CUST-105,Corporate,Île-de-France,Technology,Phones,452.61,1,0.5,-92.66
CMD-2024-14444,2024-12-28,2024-12-30,Standard Class,CUST-775,Home Office,Hauts-de-France,Office Supplies,Storage,113.17,8,0.3,-11.43
CMD-2024-14445,2024-05-02,2024-05-07,First Class,CUST-467,Home Office,Occitanie,Office Supplies,Envelopes,239.36,4,0.0,47.92
CMD-2024-14446,2024-07-06,2024-07-08,Same Day,CUST-570,Home Office,Auvergne-Rhône-Alpes,Furniture,Chairs,576.79,3,0.1,182.95
CMD-2024-14447,2025-11-10,2025-11-12,Second Class,CUST-548,Consumer,Occitanie,Furniture,Chairs,51.2,4,0.5,-6.35
CMD-2024-14448,2025-02-23,2025-02-26,First Class,CUST-788,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Paper,199.12,6,0.7,-49.06
CMD-2024-14449,2025-09-17,2025-09-21,Second Class,CUST-469,Home Office,Nouvelle-Aquitaine,Furniture,Chairs,333.07,7,0.0,130.77
CMD-2024-14450,2024-09-08,2024-09-11,First Class,CUST-439,Consumer,Île-de-France,Technology,Machines,326.76,5,0.3,41.49
CMD-2024-14451,2025-09-10,2025-09-12,Second Class,CUST-767,Corporate,Auvergne-Rhône-Alpes,Technology,Phones,179.07,6,0.0,56.44
CMD-2024-14452,2025-07-02,2025-07-05,Second Class,CUST-377,Home Office,Nouvelle-Aquitaine,Office Supplies,Paper,230.63,1,0.0,46.85
CMD-2024-14453,2024-11-30,2024-12-03,First Class,CUST-439,Corporate,Occitanie,Office Supplies,Storage,326.71,1,0.0,63.54
CMD-2024-14454,2024-04-01,2024-04-02,Same Day,CUST-713,Corporate,Île-de-France,Technology,Copiers,419.59,2,0.0,135.19
CMD-2024-14455,2025-06-13,2025-06-16,Second Class,CUST-179,Corporate,Auvergne-Rhône-Alpes,Technology,Machines,330.63,1,0.2,26.44
CMD-2024-14456,2024-03-03,2024-03-06,Same Day,CUST-702,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Paper,111.13,7,0.1,25.27
CMD-2024-14457,2025-10-23,2025-10-27,Same Day,CUST-166,Corporate,Île-de-France,Technology,Copiers,1273.81,2,0.0,381.56
CMD-2024-14458,2025-05-26,2025-05-31,Second Class,CUST-314,Consumer,Occitanie,Furniture,Tables,140.41,1,0.0,46.43
CMD-2024-14459,2024-05-18,2024-05-19,Second Class,CUST-515,Corporate,Occitanie,Technology,Copiers,20.45,1,0.0,3.26
CMD-2024-14460,2025-11-28,2025-11-29,Second Class,CUST-244,Home Office,Hauts-de-France,Office Supplies,Art,114.08,4,0.7,-53.63
CMD-2024-14461,2024-07-03,2024-07-04,Same Day,CUST-651,Corporate,Occitanie,Technology,Copiers,45.08,4,0.3,4.35
CMD-2024-14462,2024-07-23,2024-07-24,Second Class,CUST-385,Corporate,Île-de-France,Office Supplies,Art,43.48,5,0.0,9.04
CMD-2024-14463,2024-08-01,2024-08-05,Second Class,CUST-670,Home Office,Nouvelle-Aquitaine,Technology,Copiers,87.74,6,0.5,-9.15
CMD-2024-14464,2024-09-12,2024-09-17,Second Class,CUST-639,Consumer,Île-de-France,Office Supplies,Envelopes,27.07,3,0.0,8.5
CMD-2024-14465,2024-05-14,2024-05-18,Second Class,CUST-146,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Envelopes,271.61,5,0.2,71.85
CMD-2024-14466,2025-07-26,2025-07-27,First Class,CUST-336,Corporate,Hauts-de-France,Furniture,Tables,31.91,1,0.5,-1.58
CMD-2024-14467,2024-03-28,2024-04-02,Second Class,CUST-216,Corporate,Hauts-de-France,Furniture,Furnishings,65.0,5,0.0,17.81
CMD-2024-14468,2024-07-25,2024-07-29,Same Day,CUST-250,Consumer,Nouvelle-Aquitaine,Furniture,Tables,36.45,4,0.2,5.65
CMD-2024-14469,2024-05-08,2024-05-13,Same Day,CUST-182,Corporate,Auvergne-Rhône-Alpes,Technology,Copiers,29.36,6,0.0,5.44
CMD-2024-14470,2024-01-03,2024-01-07,Standard Class,CUST-156,Corporate,Occitanie,Office Supplies,Envelopes,83.56,1,0.0,22.22
CMD-2024-14471,2024-04-30,2024-05-05,First Class,CUST-484,Consumer,Occitanie,Technology,Accessories,201.65,8,0.1,56.5
CMD-2024-14472,2025-01-19,2025-01-23,First Class,CUST-319,Consumer,Occitanie,Office Supplies,Art,750.56,1,0.7,-220.06
CMD-2024-14473,2025-09-05,2025-09-06,Standard Class,CUST-384,Consumer,Île-de-France,Technology,Copiers,473.46,5,0.1,97.22
CMD-2024-14474,2024-02-07,2024-02-08,Same Day,CUST-533,Consumer,Occitanie,Technology,Machines,474.13,6,0.5,-117.13
CMD-2024-14475,2024-12-06,2024-12-07,Same Day,CUST-419,Corporate,Auvergne-Rhône-Alpes,Technology,Copiers,57.61,8,0.5,-3.4
CMD-2024-14476,2025-10-06,2025-10-10,Second Class,CUST-710,Consumer,Hauts-de-France,Furniture,Bookcases,82.71,7,0.0,19.18
CMD-2024-14477,2025-12-14,2025-12-19,Standard Class,CUST-341,Consumer,Île-de-France,Furniture,Bookcases,32.48,2,0.0,12.87
CMD-2024-14478,2024-01-21,2024-01-26,Same Day,CUST-564,Corporate,Occitanie,Office Supplies,Envelopes,346.58,7,0.1,84.39
CMD-2024-14479,2024-08-29,2024-08-31,Standard Class,CUST-302,Consumer,Auvergne-Rhône-Alpes,Technology,Phones,30.92,8,0.1,5.31
CMD-2024-14480,2025-03-30,2025-04-02,Standard Class,CUST-648,Corporate,Nouvelle-Aquitaine,Technology,Copiers,193.97,8,0.0,31.46
CMD-2024-14481,2025-09-12,2025-09-13,First Class,CUST-544,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Paper,77.67,3,0.7,-31.87
CMD-2024-14482,2024-10-29,2024-10-30,Same Day,CUST-739,Consumer,Hauts-de-France,Office Supplies,Art,76.38,8,0.2,18.08
CMD-2024-14483,2025-08-18,2025-08-19,Same Day,CUST-234,Home Office,Auvergne-Rhône-Alpes,Technology,Copiers,1044.7,6,0.0,413.07
CMD-2024-14484,2025-08-17,2025-08-19,Second Class,CUST-675,Corporate,Auvergne-Rhône-Alpes,Furniture,Bookcases,326.03,5,0.1,75.79
CMD-2024-14485,2024-03-09,2024-03-11,Same Day,CUST-640,Consumer,Île-de-France,Furniture,Tables,414.0,7,0.0,120.02
CMD-2024-14486,2024-05-08,2024-05-10,First Class,CUST-586,Home Office,Hauts-de-France,Office Supplies,Binders,201.69,5,0.1,51.26
CMD-2024-14487,2024-07-14,2024-07-15,Same Day,CUST-671,Home Office,Occitanie,Office Supplies,Binders,465.57,3,0.5,-74.55
CMD-2024-14488,2024-05-19,2024-05-24,Second Class,CUST-585,Corporate,Hauts-de-France,Office Supplies,Paper,243.14,1,0.3,17.82
CMD-2024-14489,2025-03-19,2025-03-20,Same Day,CUST-665,Home Office,Nouvelle-Aquitaine,Office Supplies,Art,657.84,1,0.0,159.34
CMD-2024-14490,2024-10-09,2024-10-11,Standard Class,CUST-760,Corporate,Hauts-de-France,Technology,Machines,87.68,2,0.1,27.32
CMD-2024-14491,2024-11-07,2024-11-09,First Class,CUST-504,Home Office,Île-de-France,Office Supplies,Envelopes,214.02,5,0.2,38.65
CMD-2024-14492,2025-06-18,2025-06-21,Second Class,CUST-669,Corporate,Occitanie,Furniture,Furnishings,272.75,3,0.0,67.91
CMD-2024-14493,2025-10-26,2025-10-30,Second Class,CUST-532,Consumer,Hauts-de-France,Technology,Machines,124.81,5,0.0,49.82
CMD-2024-14494,2024-10-03,2024-10-06,Standard Class,CUST-647,Corporate,Occitanie,Furniture,Tables,480.92,4,0.1,99.17
CMD-2024-14495,2024-03-01,2024-03-04,First Class,CUST-756,Home Office,Île-de-France,Office Supplies,Binders,873.49,5,0.1,98.17
CMD-2024-14496,2024-11-14,2024-11-15,Same Day,CUST-349,Corporate,Auvergne-Rhône-Alpes,Office Supplies,Art,164.77,5,0.0,28.56
CMD-2024-14497,2024-02-21,2024-02-25,First Class,CUST-179,Consumer,Nouvelle-Aquitaine,Technology,Accessories,123.98,4,0.0,44.62
CMD-2024-14498,2024-06-01,2024-06-05,First Class,CUST-114,Consumer,Hauts-de-France,Office Supplies,Binders,155.48,4,0.0,63.67
CMD-2024-14499,2024-11-06,2024-11-07,First Class,CUST-139,Home Office,Occitanie,Office Supplies,Art,436.42,7,0.0,171.18
CMD-2024-14500,2025-06-27,2025-07-02,First Class,CUST-180,Home Office,Hauts-de-France,Technology,Accessories,243.13,8,0.1,62.41
CMD-2024-14501,2025-07-20,2025-07-21,First Class,CUST-609,Home Office,Île-de-France,Furniture,Bookcases,25.08,8,0.0,4.83
CMD-2024-14502,2025-01-23,2025-01-28,First Class,CUST-406,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Envelopes,186.88,3,0.0,33.3
CMD-2024-14503,2025-07-01,2025-07-06,Standard Class,CUST-496,Consumer,Île-de-France,Furniture,Chairs,18.84,7,0.3,-0.31
CMD-2024-14504,2025-09-13,2025-09-17,Second Class,CUST-777,Home Office,Occitanie,Technology,Accessories,346.65,1,0.0,140.9
CMD-2024-14505,2024-06-25,2024-06-26,Standard Class,CUST-303,Consumer,Hauts-de-France,Office Supplies,Envelopes,102.55,2,0.1,35.74
CMD-2024-14506,2024-12-27,2024-12-28,Same Day,CUST-310,Consumer,Occitanie,Office Supplies,Paper,155.51,7,0.5,-35.39
CMD-2024-14507,2024-11-09,2024-11-13,Second Class,CUST-498,Home Office,Île-de-France,Office Supplies,Binders,367.63,4,0.1,106.11
CMD-2024-14508,2024-04-06,2024-04-09,Second Class,CUST-472,Consumer,Hauts-de-France,Office Supplies,Envelopes,25.46,1,0.2,3.62
CMD-2024-14509,2024-07-31,2024-08-01,Same Day,CUST-488,Home Office,Occitanie,Furniture,Furnishings,52.98,8,0.0,8.45
CMD-2024-14510,2024-05-16,2024-05-18,Second Class,CUST-357,Consumer,Hauts-de-France,Technology,Copiers,126.64,3,0.0,39.62
CMD-2024-14511,2024-01-06,2024-01-08,Same Day,CUST-214,Corporate,Nouvelle-Aquitaine,Furniture,Chairs,72.48,6,0.1,21.87
CMD-2024-14512,2024-04-18,2024-04-19,First Class,CUST-433,Corporate,Île-de-France,Technology,Phones,105.71,5,0.1,15.1
CMD-2024-14513,2025-06-30,2025-07-05,First Class,CUST-448,Consumer,Île-de-France,Office Supplies,Storage,1402.33,3,0.0,587.87
CMD-2024-14514,2024-02-08,2024-02-12,Second Class,CUST-332,Consumer,Nouvelle-Aquitaine,Technology,Copiers,398.97,3,0.1,52.22
CMD-2024-14515,2025-10-23,2025-10-28,Second Class,CUST-608,Corporate,Auvergne-Rhône-Alpes,Furniture,Chairs,488.73,4,0.5,-135.41
CMD-2024-14516,2025-02-28,2025-03-02,First Class,CUST-548,Home Office,Occitanie,Furniture,Tables,623.41,2,0.0,123.42
CMD-2024-14517,2025-09-21,2025-09-23,First Class,CUST-176,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Storage,106.73,7,0.1,33.2
CMD-2024-14518,2024-09-17,2024-09-21,Same Day,CUST-707,Corporate,Hauts-de-France,Technology,Accessories,92.55,4,0.1,17.14
CMD-2024-14519,2025-03-01,2025-03-03,Second Class,CUST-197,Home Office,Occitanie,Technology,Machines,73.66,5,0.3,8.77
CMD-2024-14520,2024-03-27,2024-03-30,Second Class,CUST-667,Home Office,Occitanie,Technology,Accessories,404.98,4,0.3,15.94
CMD-2024-14521,2025-04-09,2025-04-11,Standard Class,CUST-729,Corporate,Occitanie,Office Supplies,Art,265.37,5,0.2,30.3
CMD-2024-14522,2024-03-16,2024-03-21,First Class,CUST-561,Corporate,Nouvelle-Aquitaine,Technology,Accessories,74.27,4,0.0,29.12
CMD-2024-14523,2025-04-15,2025-04-20,First Class,CUST-599,Consumer,Île-de-France,Technology,Machines,119.1,6,0.0,33.0
CMD-2024-14524,2025-02-17,2025-02-20,Second Class,CUST-730,Corporate,Nouvelle-Aquitaine,Technology,Accessories,170.47,8,0.0,66.59
CMD-2024-14525,2025-12-26,2025-12-31,Standard Class,CUST-137,Corporate,Nouvelle-Aquitaine,Office Supplies,Paper,180.24,2,0.2,0.04
CMD-2024-14526,2025-04-01,2025-04-06,Same Day,CUST-796,Home Office,Nouvelle-Aquitaine,Technology,Machines,498.07,6,0.2,80.14
CMD-2024-14527,2024-10-11,2024-10-16,Same Day,CUST-457,Home Office,Auvergne-Rhône-Alpes,Technology,Accessories,120.37,1,0.5,-10.74
CMD-2024-14528,2024-08-26,2024-08-27,First Class,CUST-341,Consumer,Nouvelle-Aquitaine,Technology,Machines,541.17,8,0.1,178.44
CMD-2024-14529,2025-11-07,2025-11-10,Standard Class,CUST-150,Home Office,Île-de-France,Furniture,Chairs,143.1,8,0.1,18.22
CMD-2024-14530,2025-08-21,2025-08-24,Standard Class,CUST-524,Home Office,Occitanie,Office Supplies,Binders,316.82,8,0.1,76.44
CMD-2024-14531,2025-10-14,2025-10-16,Same Day,CUST-226,Home Office,Auvergne-Rhône-Alpes,Furniture,Chairs,600.84,2,0.0,168.22
CMD-2024-14532,2025-11-02,2025-11-05,First Class,CUST-202,Corporate,Nouvelle-Aquitaine,Office Supplies,Art,538.9,7,0.1,94.22
CMD-2024-14533,2025-07-11,2025-07-15,Second Class,CUST-576,Home Office,Nouvelle-Aquitaine,Office Supplies,Envelopes,27.9,4,0.1,2.57
CMD-2024-14534,2025-01-06,2025-01-09,Standard Class,CUST-328,Corporate,Occitanie,Furniture,Bookcases,65.67,8,0.5,-17.06
CMD-2024-14535,2025-05-09,2025-05-13,Second Class,CUST-535,Home Office,Occitanie,Office Supplies,Envelopes,157.56,3,0.0,63.2
CMD-2024-14536,2025-09-15,2025-09-20,First Class,CUST-484,Corporate,Auvergne-Rhône-Alpes,Office Supplies,Binders,139.27,1,0.7,-35.52
CMD-2024-14537,2024-02-14,2024-02-18,Same Day,CUST-184,Home Office,Île-de-France,Office Supplies,Paper,240.31,8,0.1,41.98
CMD-2024-14538,2025-02-04,2025-02-05,Standard Class,CUST-458,Consumer,Auvergne-Rhône-Alpes,Furniture,Furnishings,651.93,3,0.0,259.82
CMD-2024-14539,2024-09-03,2024-09-08,Second Class,CUST-126,Consumer,Occitanie,Furniture,Chairs,41.23,8,0.0,7.18
CMD-2024-14540,2025-09-07,2025-09-11,Standard Class,CUST-171,Consumer,Île-de-France,Furniture,Tables,147.27,6,0.0,49.69
CMD-2024-14541,2025-08-19,2025-08-24,Standard Class,CUST-194,Home Office,Nouvelle-Aquitaine,Office Supplies,Paper,62.01,7,0.1,19.87
CMD-2024-14542,2025-03-25,2025-03-26,Standard Class,CUST-687,Consumer,Nouvelle-Aquitaine,Technology,Phones,508.97,2,0.0,204.43
CMD-2024-14543,2025-04-29,2025-05-04,First Class,CUST-525,Corporate,Hauts-de-France,Technology,Machines,749.91,7,0.0,196.35
CMD-2024-14544,2025-10-07,2025-10-12,Second Class,CUST-105,Consumer,Occitanie,Furniture,Bookcases,158.32,1,0.7,-40.6
CMD-2024-14545,2025-09-11,2025-09-14,Standard Class,CUST-189,Consumer,Hauts-de-France,Technology,Copiers,39.16,6,0.2,3.85
CMD-2024-14546,2024-01-18,2024-01-20,Second Class,CUST-691,Consumer,Auvergne-Rhône-Alpes,Furniture,Chairs,353.47,4,0.2,78.48
CMD-2024-14547,2025-08-28,2025-09-01,First Class,CUST-321,Consumer,Auvergne-Rhône-Alpes,Technology,Copiers,277.79,3,0.0,85.9
CMD-2024-14548,2025-10-23,2025-10-25,Standard Class,CUST-694,Corporate,Île-de-France,Technology,Phones,111.36,4,0.1,32.23
CMD-2024-14549,2024-10-15,2024-10-16,Standard Class,CUST-693,Consumer,Occitanie,Office Supplies,Binders,495.48,5,0.0,86.0
CMD-2024-14550,2025-02-17,2025-02-18,Standard Class,CUST-251,Home Office,Île-de-France,Furniture,Chairs,834.0,7,0.3,47.54
CMD-2024-14551,2025-12-21,2025-12-26,Second Class,CUST-656,Consumer,Île-de-France,Office Supplies,Binders,194.55,1,0.0,61.3
CMD-2024-14552,2025-09-29,2025-10-01,Second Class,CUST-311,Home Office,Auvergne-Rhône-Alpes,Technology,Copiers,198.5,3,0.1,48.23
CMD-2024-14553,2024-08-22,2024-08-26,Standard Class,CUST-682,Home Office,Auvergne-Rhône-Alpes,Technology,Phones,92.69,2,0.1,24.91
CMD-2024-14554,2025-02-19,2025-02-23,Second Class,CUST-362,Consumer,Occitanie,Office Supplies,Envelopes,208.22,8,0.1,69.84
CMD-2024-14555,2025-05-13,2025-05-18,Second Class,CUST-481,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Storage,142.42,2,0.3,16.48
CMD-2024-14556,2025-09-25,2025-09-29,Standard Class,CUST-669,Home Office,Occitanie,Furniture,Chairs,94.16,2,0.0,20.33
CMD-2024-14557,2025-10-11,2025-10-14,Standard Class,CUST-156,Corporate,Hauts-de-France,Office Supplies,Binders,30.3,6,0.0,12.05
CMD-2024-14558,2024-04-24,2024-04-26,Same Day,CUST-525,Corporate,Nouvelle-Aquitaine,Office Supplies,Binders,79.09,2,0.2,0.52
CMD-2024-14559,2025-11-04,2025-11-05,Same Day,CUST-722,Consumer,Hauts-de-France,Office Supplies,Paper,63.5,3,0.1,15.66
CMD-2024-14560,2025-12-13,2025-12-17,Standard Class,CUST-241,Corporate,Auvergne-Rhône-Alpes,Furniture,Bookcases,186.82,8,0.0,77.5
CMD-2024-14561,2024-08-21,2024-08-25,First Class,CUST-667,Corporate,Nouvelle-Aquitaine,Technology,Copiers,217.5,7,0.0,39.22
CMD-2024-14562,2025-06-23,2025-06-27,Standard Class,CUST-623,Consumer,Nouvelle-Aquitaine,Furniture,Bookcases,221.35,7,0.2,49.78
CMD-2024-14563,2024-01-11,2024-01-16,Standard Class,CUST-114,Home Office,Île-de-France,Office Supplies,Storage,123.09,7,0.7,-29.59
CMD-2024-14564,2024-07-24,2024-07-25,Standard Class,CUST-107,Home Office,Nouvelle-Aquitaine,Technology,Accessories,135.31,6,0.1,28.57
CMD-2024-14565,2025-11-09,2025-11-11,Standard Class,CUST-330,Corporate,Occitanie,Office Supplies,Paper,410.39,5,0.3,-11.22
CMD-2024-14566,2024-09-03,2024-09-07,Standard Class,CUST-285,Home Office,Auvergne-Rhône-Alpes,Technology,Phones,157.28,2,0.1,28.57
CMD-2024-14567,2025-07-12,2025-07-15,Standard Class,CUST-152,Consumer,Auvergne-Rhône-Alpes,Furniture,Tables,983.91,7,0.0,433.51
CMD-2024-14568,2024-05-06,2024-05-11,Standard Class,CUST-236,Corporate,Île-de-France,Technology,Machines,142.41,2,0.0,29.98
CMD-2024-14569,2024-05-26,2024-05-28,Standard Class,CUST-273,Home Office,Île-de-France,Office Supplies,Envelopes,245.7,8,0.2,35.35
CMD-2024-14570,2024-04-27,2024-05-01,Same Day,CUST-318,Corporate,Auvergne-Rhône-Alpes,Technology,Machines,26.37,8,0.1,2.24
CMD-2024-14571,2025-01-16,2025-01-18,Same Day,CUST-362,Home Office,Île-de-France,Office Supplies,Envelopes,248.07,6,0.2,8.77
CMD-2024-14572,2025-02-15,2025-02-20,Same Day,CUST-354,Corporate,Nouvelle-Aquitaine,Furniture,Chairs,434.47,2,0.2,86.46
CMD-2024-14573,2025-10-25,2025-10-28,First Class,CUST-369,Home Office,Nouvelle-Aquitaine,Office Supplies,Storage,643.15,5,0.7,-250.33
CMD-2024-14574,2025-08-06,2025-08-10,Second Class,CUST-686,Home Office,Occitanie,Office Supplies,Art,1317.88,6,0.1,468.81
CMD-2024-14575,2024-12-28,2024-12-31,First Class,CUST-323,Consumer,Île-de-France,Office Supplies,Binders,87.94,6,0.0,26.4
CMD-2024-14576,2025-05-23,2025-05-28,First Class,CUST-703,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Binders,203.44,1,0.0,62.04
